id,t,d+1,d,L,eps,U
13,26,2.0,2.0,1.0,0.4698011692499184,35.80306305160067
13,27,2.0,2.0,1.0,-0.2990637309472803,33.95088268081578
13,28,2.0,2.0,1.0,2.0679631007128068,35.23459404188819
13,29,2.0,2.0,1.0,1.5333128741131004,33.616628344700786
13,30,2.0,2.0,1.0,2.241754122765077,1002.2417541227651
14,1,0.0,0.0,1.0,-0.6672373931671708,61.748911253875676
14,2,0.0,0.0,1.0,-0.062232821025684365,61.27060035542948
14,3,1.0,0.0,0.0,-1.4852220705039838,59.249517705867476
14,4,1.0,1.0,1.0,0.19331462254864315,59.35951685782844
14,5,1.0,1.0,1.0,-0.40007200193217857,57.68281476275993
14,6,1.0,1.0,1.0,2.1678198683854135,59.16739116248984
14,7,1.0,1.0,1.0,0.7840384389390507,56.7002942624558
14,8,1.0,1.0,1.0,-0.3707594489546709,54.46218090397439
14,9,1.0,1.0,1.0,-0.4829464767239024,53.266678405617476
14,10,1.0,1.0,1.0,-0.10898822285691878,52.55732118889678
14,11,1.0,1.0,1.0,1.2451168026180033,52.82811074378402
14,12,2.0,1.0,0.0,-1.4562240990289042,49.49967847057833
14,13,2.0,2.0,1.0,-0.9380362670915915,48.47832673289906
14,14,3.0,2.0,0.0,-1.0970294622007724,47.33304752940297
14,15,3.0,3.0,1.0,0.9626715912768502,48.212403650092135
14,16,4.0,3.0,0.0,-1.054389910496032,45.1664165882276
14,17,4.0,4.0,1.0,1.8076938260548343,46.89079494369474
14,18,4.0,4.0,1.0,-0.00700572660915371,43.99277992044308
14,19,4.0,4.0,1.0,0.36508280407536664,43.28155298053991
14,20,5.0,4.0,0.0,-1.5901055856480684,40.83315470587686
14,21,5.0,5.0,1.0,-0.2937687105229144,40.45607052476626
14,22,5.0,5.0,1.0,-0.24245378682073684,39.42406997788075
14,23,5.0,5.0,1.0,-0.5517330566309304,38.03147523748287
14,24,5.0,5.0,1.0,0.2578699152223874,37.757762738748504
14,25,5.0,5.0,1.0,0.6982529403886406,37.114830293327074
14,26,5.0,5.0,1.0,-0.08086824648187638,35.25239363586887
14,27,5.0,5.0,1.0,-0.16409066029009697,34.08585575147296
14,28,5.0,5.0,1.0,0.054431151554977485,33.22106209273036
14,29,5.0,5.0,1.0,-0.9626273554066614,31.12068811518103
14,30,5.0,5.0,1.0,0.7884575614719722,1000.788457561472
15,1,0.0,0.0,1.0,-0.49839646813787075,61.917752178904976
15,2,0.0,0.0,1.0,-0.2416320559685304,61.09120112048663
15,3,0.0,0.0,1.0,0.3094385520446309,60.55895625791211
15,4,0.0,0.0,1.0,0.5790247409961644,59.74522697627596
15,5,0.0,0.0,1.0,1.8865919849143753,59.96947874960649
15,6,0.0,0.0,1.0,-0.4414278193993442,56.55814347470508
15,7,0.0,0.0,1.0,0.9775531087030296,56.89380893221978
15,8,0.0,0.0,1.0,-0.3292907771368569,54.50364957579221
15,9,1.0,0.0,0.0,-1.354992030082577,52.74962488234138
15,10,1.0,1.0,1.0,-0.7239745907528281,51.94233482100087
15,11,1.0,1.0,1.0,-0.05576312737508968,51.52723081379093
15,12,1.0,1.0,1.0,-0.9277227997162364,49.571955670862096
15,13,1.0,1.0,1.0,-0.19914921282746395,49.21721378716319
15,14,2.0,1.0,0.0,-2.0232302799389648,47.33304752940297
15,15,2.0,2.0,1.0,-0.5103719091890455,46.739360149626236
15,16,2.0,2.0,1.0,0.275703180253331,46.44211976848093
15,17,2.0,2.0,1.0,-0.6573916715546436,44.42570944608527
15,18,2.0,2.0,1.0,-0.4097787550211146,43.59000689203111
15,19,2.0,2.0,1.0,0.04329678644816699,42.95976696291271
15,20,2.0,2.0,1.0,0.6768682166666927,42.51002292254355
15,21,2.0,2.0,1.0,-0.8607671860002685,39.889072049288906
15,22,2.0,2.0,1.0,0.6494336434895259,40.31595740819101
15,23,2.0,2.0,1.0,-0.34611091222074425,38.23709738189306
15,24,2.0,2.0,1.0,1.6105855850135027,39.11047840853962
15,25,2.0,2.0,1.0,0.32398731296620614,36.74056466590464
15,26,3.0,2.0,0.0,-1.2886292099371646,34.33326188235075
15,27,3.0,3.0,1.0,0.23268717532576366,34.48263358708883
15,28,3.0,3.0,1.0,2.319775320155593,35.48640626133097
15,29,3.0,3.0,1.0,-0.552228988261126,31.531086482326565
15,30,4.0,3.0,0.0,-0.8825240080734867,1000.0
16,1,0.0,0.0,1.0,-0.8514385762180097,61.56471007082484
16,2,0.0,0.0,1.0,1.9352005453380752,63.26803372179324
16,3,0.0,0.0,1.0,-0.5600468101355104,59.689470895731965
16,4,0.0,0.0,1.0,0.09636306763326385,59.26256530291306
16,5,0.0,0.0,1.0,0.5941007601510803,58.67698752484319
16,6,0.0,0.0,1.0,0.21568837624009643,57.21525967034452
16,7,1.0,0.0,0.0,-1.4990262389267903,54.91625582351675
16,8,1.0,1.0,1.0,0.0618416207063943,54.89478197363546
16,9,2.0,1.0,0.0,-1.3344787332045456,52.74962488234138
16,10,3.0,2.0,0.0,-1.108144579104555,51.6663094117537
16,11,3.0,3.0,1.0,0.8249392659450157,52.40793320711103
16,12,3.0,3.0,1.0,-0.8736983913749672,49.625980079203366
16,13,3.0,3.0,1.0,0.16010848387382032,49.576471483864474
16,14,3.0,3.0,1.0,0.6863517976382487,49.019399327041214
16,15,3.0,3.0,1.0,-0.5479310298507638,46.70180102896452
16,16,3.0,3.0,1.0,-0.4184947942228328,45.74792179400477
16,17,3.0,3.0,1.0,0.505905149280836,45.58900626692075
16,18,3.0,3.0,1.0,0.07812578048784813,44.07791142754007
16,19,3.0,3.0,1.0,-0.7011429525416366,42.215327223922905
16,20,3.0,3.0,1.0,0.2720368142436592,42.10519152012051
16,21,3.0,3.0,1.0,-0.8624116157698638,39.88742761951931
16,22,3.0,3.0,1.0,-0.06491918119449692,39.60160458350699
16,23,3.0,3.0,1.0,-0.9107069047738995,37.6725013893399
16,24,3.0,3.0,1.0,-0.7743349192643629,36.725557904261755
16,25,3.0,3.0,1.0,0.5183043308619862,36.93488168380042
16,26,3.0,3.0,1.0,-0.07700645027816419,35.256255432072585
16,27,3.0,3.0,1.0,0.1372149302126231,34.387161341975684
16,28,3.0,3.0,1.0,1.2152900486464797,34.38192098982186
16,29,3.0,3.0,1.0,-0.1326088900360611,31.95070658055163
16,30,3.0,3.0,1.0,0.40710112699251355,1000.4071011269925
17,1,0.0,0.0,1.0,0.3650217147190656,62.78117036176191
17,2,0.0,0.0,1.0,0.45342160334810433,61.786254779803265
17,3,0.0,0.0,1.0,0.21002870976027496,60.45954641562775
17,4,0.0,0.0,1.0,-0.8508644841243569,58.31533775115544
17,5,0.0,0.0,1.0,-0.014432027438062517,58.06845473725405
17,6,0.0,0.0,1.0,0.0706246749334708,57.0701959690379
17,7,0.0,0.0,1.0,1.1541691654019526,57.0704249889187
17,8,0.0,0.0,1.0,0.6914384909927541,55.524378843921816
17,9,0.0,0.0,1.0,1.5834513952206775,55.33307627756206
17,10,0.0,0.0,1.0,0.13543549436079222,52.80174490611449
17,11,0.0,0.0,1.0,0.37402118968160736,51.95701513084762
17,12,0.0,0.0,1.0,-0.20227922283611982,50.29739924774221
17,13,0.0,0.0,1.0,-0.439789745567724,48.97657325442293
17,14,1.0,0.0,0.0,-1.0138653492416678,47.33304752940297
17,15,1.0,1.0,1.0,2.5872282379876497,49.836960296802935
17,16,1.0,1.0,1.0,-0.28919526098173925,45.877221327245856
17,17,1.0,1.0,1.0,0.6421342579660251,45.72523537560594
17,18,1.0,1.0,1.0,0.24705195081217948,44.246837597864406
17,19,1.0,1.0,1.0,0.9516804258981786,43.86815060236272
17,20,1.0,1.0,1.0,-0.06903613959453259,41.76411856628233
17,21,1.0,1.0,1.0,0.42517212478889965,41.175011360078074
17,22,2.0,1.0,0.0,-1.1493737337595373,38.66652376470149
17,23,2.0,2.0,1.0,0.15341165927653944,38.736619953390345
17,24,2.0,2.0,1.0,0.3209740975675041,37.820866921093625
17,25,2.0,2.0,1.0,-0.9526270626688546,35.46395029026958
17,26,2.0,2.0,1.0,-0.5627254687308866,34.77053641361986
17,27,2.0,2.0,1.0,0.7707779726940032,35.02072438445707
17,28,2.0,2.0,1.0,-0.319498132342391,32.84713280883299
17,29,2.0,2.0,1.0,0.24051409443219438,32.323829565019885
17,30,2.0,2.0,1.0,0.4321978496601456,1000.4321978496602
18,1,0.0,0.0,1.0,-0.3041890781202124,62.111959568922636
18,2,0.0,0.0,1.0,-0.5464554713360358,60.78637770511912
18,3,0.0,0.0,1.0,1.7486540534573187,61.99817175932479
18,4,0.0,0.0,1.0,0.21632341827833457,59.38252565355813
18,5,1.0,0.0,0.0,-1.5804371535946398,57.08288676469211
18,6,1.0,1.0,1.0,-0.7560259326554163,56.24354536144901
18,7,2.0,1.0,0.0,-1.9753569664984514,54.91625582351675
18,8,2.0,2.0,1.0,0.808897261047927,55.64183761397699
18,9,2.0,2.0,1.0,1.0279611942991602,54.77758607664054
18,10,3.0,2.0,0.0,-2.2566511620235175,51.6663094117537
18,11,3.0,3.0,1.0,1.5675017845013433,53.15049572566736
18,12,3.0,3.0,1.0,1.264315536501345,51.763994007079674
18,13,3.0,3.0,1.0,-0.7297597101851223,48.68660328980553
18,14,3.0,3.0,1.0,1.5607237108459449,49.89377124024891
18,15,3.0,3.0,1.0,1.0162113316128678,48.26594339042815
18,16,3.0,3.0,1.0,0.9191215230239734,47.08553811125157
18,17,3.0,3.0,1.0,0.46946380415035166,45.552564921790264
18,18,3.0,3.0,1.0,0.10235998713820983,44.102145634190435
18,19,3.0,3.0,1.0,1.1280966591811383,44.04456683564568
18,20,3.0,3.0,1.0,-0.3714071412074534,41.4617475646694
18,21,3.0,3.0,1.0,-0.060872534805455084,40.68896670048372
18,22,3.0,3.0,1.0,1.2684677698430233,40.93499153454451
18,23,3.0,3.0,1.0,0.036806447874620674,38.62001474198842
18,24,3.0,3.0,1.0,0.6227590339433198,38.122651857469435
18,25,3.0,3.0,1.0,0.9062017727409489,37.32277912567938
18,26,4.0,3.0,0.0,-1.1473655246639223,34.33326188235075
18,27,5.0,4.0,0.0,-2.436748045685736,33.24994641176306
18,28,5.0,5.0,1.0,-0.047965071722383075,33.118665869453
18,29,5.0,5.0,1.0,-0.3676982688015052,31.715617201786184
18,30,5.0,5.0,1.0,1.5240788793442215,1001.5240788793442
19,1,0.0,0.0,1.0,0.7055117817269991,63.12166042876984
19,2,0.0,0.0,1.0,-0.7713244452376489,60.561508731217515
19,3,1.0,0.0,0.0,-1.161029884971471,59.249517705867476
19,4,2.0,1.0,0.0,-1.178349915896965,58.1662022352798
19,5,2.0,2.0,1.0,-0.13651374723814808,57.946373017453965
19,6,2.0,2.0,1.0,0.052033424230096985,57.051604718334524
19,7,3.0,2.0,0.0,-1.0699689089453863,54.91625582351675
19,8,3.0,3.0,1.0,-0.9410822085281013,53.89185814440096
19,9,3.0,3.0,1.0,-0.5648715318538746,53.184753350487505
19,10,3.0,3.0,1.0,0.0634731602086331,52.72978257196233
19,11,3.0,3.0,1.0,-0.6528774304234556,50.93011651074256
19,12,3.0,3.0,1.0,0.27504499297600876,50.77472346355434
19,13,4.0,3.0,0.0,-1.16179172694112,48.41636299999065
19,14,4.0,4.0,1.0,0.35363795279976734,48.68668548220273
19,15,5.0,4.0,0.0,-1.3384890606686162,46.24973205881528
19,16,5.0,5.0,1.0,0.8494931978079245,47.01590978603552
19,17,5.0,5.0,1.0,-0.6010408768849232,44.48206024075499
19,18,5.0,5.0,1.0,-0.4950609099795994,43.50472473707263
19,19,5.0,5.0,1.0,0.08547685434704762,43.00194703081159
19,20,6.0,5.0,0.0,-1.8810554243327504,40.83315470587686
19,21,6.0,6.0,1.0,-0.4858823838475944,40.26395685144158
19,22,6.0,6.0,1.0,0.8182104286058087,40.4847341933073
19,23,6.0,6.0,1.0,0.7790228340437761,39.362231128157575
19,24,6.0,6.0,1.0,-0.5664588516203144,36.9334339719058
19,25,7.0,6.0,0.0,-1.6841518873001937,35.41657735293843
19,26,7.0,7.0,1.0,-0.5531357461532908,34.78012613619746
19,27,8.0,7.0,0.0,-1.3322090844050185,33.24994641176306
19,28,8.0,8.0,1.0,0.2502421387600925,33.41687307993547
19,29,8.0,8.0,1.0,-0.7434644349542079,31.33985103563348
19,30,8.0,8.0,1.0,1.8328885018573513,1001.8328885018574
20,1,1.0,0.0,0.0,-1.1715412824305835,61.416148647042846
20,2,1.0,1.0,1.0,0.04756292295561912,61.38039609941078
20,3,1.0,1.0,1.0,-0.8427315487106551,59.40678615715682
20,4,1.0,1.0,1.0,-0.8730700649461253,58.29313217033367
20,5,1.0,1.0,1.0,-0.3762245954808196,57.70666216921129
20,6,1.0,1.0,1.0,-0.601472185353295,56.39809910875113
20,7,2.0,1.0,0.0,-1.1354586652383056,54.91625582351675
20,8,2.0,2.0,1.0,-0.08396032291128146,54.74898003001778
20,9,2.0,2.0,1.0,0.24617491972904967,53.99579980207043
20,10,2.0,2.0,1.0,-0.5426858764189597,52.123623535334744
20,11,2.0,2.0,1.0,-0.24994872052971637,51.3330452206363
20,12,2.0,2.0,1.0,-0.06020818918439499,50.43947028139394
20,13,2.0,2.0,1.0,-0.5990992671217714,48.81726373286888
20,14,2.0,2.0,1.0,0.771638586489105,49.10468611589207
20,15,3.0,2.0,0.0,-1.9375025228697333,46.24973205881528
20,16,4.0,3.0,0.0,-1.0915843476789926,45.1664165882276
20,17,4.0,4.0,1.0,2.072670095613915,47.15577121325383
20,18,5.0,4.0,0.0,-1.086269989782057,42.99978564705223
20,19,5.0,5.0,1.0,0.3325349397200519,43.24900511618459
20,20,5.0,5.0,1.0,0.6825418336356928,42.51569653951255
20,21,5.0,5.0,1.0,-0.12491268621687594,40.6249265490723
20,22,5.0,5.0,1.0,0.7770596830662566,40.44358344776774
20,23,6.0,5.0,0.0,-1.4939445395558195,37.5832082941138
20,24,6.0,6.0,1.0,-0.21623391983812804,37.28365890368799
20,25,7.0,6.0,0.0,-1.6977184453434317,35.41657735293843
20,26,7.0,7.0,1.0,0.4397187213396206,35.77298060369037
20,27,7.0,7.0,1.0,-0.3394922485738566,33.91045416318921
20,28,7.0,7.0,1.0,-0.2520362179634533,32.91459472321193
20,29,7.0,7.0,1.0,0.234995427581358,32.318310898169045
20,30,8.0,7.0,0.0,-1.0051865490032883,1000.0
21,1,0.0,0.0,1.0,0.09114398276729906,62.507292629810145
21,2,0.0,0.0,1.0,-0.8404682010130824,60.49236497544208
21,3,1.0,0.0,0.0,-1.323070722782484,59.249517705867476
21,4,1.0,1.0,1.0,0.9665463861174262,60.132748621397226
21,5,1.0,1.0,1.0,-0.219810579315765,57.86307618537635
21,6,1.0,1.0,1.0,-0.20709371881469119,56.79247757528974
21,7,1.0,1.0,1.0,0.14171821323314698,56.0579740367499
21,8,1.0,1.0,1.0,1.2782977840223928,56.11123813695146
21,9,1.0,1.0,1.0,0.5564211310710808,54.30604601341246
21,10,1.0,1.0,1.0,-0.30081831980015833,52.365491091953544
21,11,1.0,1.0,1.0,0.09902084846129222,51.68201478962731
21,12,1.0,1.0,1.0,0.9029554773982509,51.40263394797658
21,13,1.0,1.0,1.0,-0.3362030989027272,49.080159901087924
21,14,1.0,1.0,1.0,1.7642060169441678,50.09725354634713
21,15,1.0,1.0,1.0,0.32896643527056857,47.57869849408585
21,16,2.0,1.0,0.0,-2.279171741927277,45.1664165882276
21,17,2.0,2.0,1.0,0.07244405765637191,45.15554517529628
21,18,2.0,2.0,1.0,-0.19065975638926433,43.80912589066296
21,19,2.0,2.0,1.0,1.4209794568025647,44.337449633267106
21,20,2.0,2.0,1.0,-0.8941142525175082,40.93904045335935
21,21,2.0,2.0,1.0,-0.467024239453977,40.282814995835196
21,22,2.0,2.0,1.0,0.58487671457837,40.25140047927986
21,23,2.0,2.0,1.0,0.030488106364638872,38.61369640047844
21,24,3.0,2.0,0.0,-1.2734914109103126,36.49989282352612
21,25,3.0,3.0,1.0,-0.8395978190941024,35.57697953384433
21,26,3.0,3.0,1.0,1.1545014496281496,36.4877633319789
21,27,4.0,3.0,0.0,-1.084267735306787,33.24994641176306
21,28,4.0,4.0,1.0,0.0921492878524853,33.25878022902786
21,29,5.0,4.0,0.0,-1.0353548388047937,31.08331547058769
21,30,6.0,5.0,0.0,-1.3601669634107685,1000.0
22,1,1.0,0.0,0.0,-1.6454373249947074,61.416148647042846
22,2,1.0,1.0,1.0,0.1922771820389094,61.52511035849407
22,3,1.0,1.0,1.0,0.06158200403304435,60.31109970990052
22,4,1.0,1.0,1.0,-0.718424838641288,58.44777739663851
22,5,1.0,1.0,1.0,0.2665947089204841,58.3494814736126
22,6,1.0,1.0,1.0,0.7407573642112923,57.74032865831572
22,7,1.0,1.0,1.0,0.02339358488794451,55.93964940840469
22,8,1.0,1.0,1.0,-0.419547365217973,54.41339298771109
22,9,1.0,1.0,1.0,0.701719579616827,54.45134446195821
22,10,1.0,1.0,1.0,-0.486000857988541,52.18030855376516
22,11,1.0,1.0,1.0,1.8829079718931947,53.46590191305921
22,12,1.0,1.0,1.0,-0.24023754313479578,50.259440927443535
22,13,2.0,1.0,0.0,-1.5118342619651182,48.41636299999065
22,14,3.0,2.0,0.0,-1.0250517475490726,47.33304752940297
22,15,3.0,3.0,1.0,0.9849649650641596,48.23469702387944
22,16,3.0,3.0,1.0,1.796275353729752,47.96269194195735
22,17,3.0,3.0,1.0,1.3035037456136955,46.38660486325361
22,18,3.0,3.0,1.0,-0.3488353175899545,43.650950329462276
22,19,3.0,3.0,1.0,0.6812687791311532,43.597738955595695
22,20,3.0,3.0,1.0,-0.2512292201381949,41.581925485738665
22,21,4.0,3.0,0.0,-1.3396018610059097,39.74983923528917
22,22,4.0,4.0,1.0,0.3615345255232064,40.02805829022469
22,23,4.0,4.0,1.0,-0.3595440671251836,38.22366422698862
22,24,4.0,4.0,1.0,-0.6514123773393915,36.84848044618673
22,25,4.0,4.0,1.0,0.6811246846972476,37.09770203763568
22,26,4.0,4.0,1.0,-0.9620026445330271,34.37125923781772
22,27,4.0,4.0,1.0,-0.6985758915730651,33.55137052019
22,28,4.0,4.0,1.0,0.33318638502423936,33.49981732619962
22,29,5.0,4.0,0.0,-2.649411822128371,31.08331547058769
22,30,6.0,5.0,0.0,-1.131913223192759,1000.0
23,1,0.0,0.0,1.0,0.5114624236542784,62.927611070697125
23,2,0.0,0.0,1.0,1.0868951086119856,62.419728285067144
23,3,0.0,0.0,1.0,1.1050100419190862,61.35452774778656
23,4,0.0,0.0,1.0,-0.17212965750747958,58.994072577772315
23,5,0.0,0.0,1.0,-0.2253347892425509,57.85755197544956
23,6,1.0,0.0,0.0,-1.2266094593623988,55.99957129410443
23,7,1.0,1.0,1.0,-0.6319159726564233,55.28433985086033
23,8,1.0,1.0,1.0,1.649489466344262,56.48242981927333
23,9,1.0,1.0,1.0,-0.269875475553831,53.47974940678755
23,10,1.0,1.0,1.0,1.1461770204223012,53.812486432176
23,11,1.0,1.0,1.0,-0.2660019856708738,51.31699195549514
23,12,1.0,1.0,1.0,0.049750865342727504,50.54942933592106
23,13,1.0,1.0,1.0,0.828793416607093,50.245156416597744
23,14,1.0,1.0,1.0,0.4207626011843928,48.75381013058736
23,15,1.0,1.0,1.0,-0.6524921652124055,46.597239893602875
23,16,1.0,1.0,1.0,0.12377674255313019,46.29019333078073
23,17,2.0,1.0,0.0,-1.619940302021419,44.08310111763991
23,18,2.0,2.0,1.0,0.520376115061846,44.52016176211407
23,19,2.0,2.0,1.0,0.12328470852336773,43.039754884987914
23,20,2.0,2.0,1.0,1.4736961014688483,43.306850807345704
23,21,2.0,2.0,1.0,0.6859934378235903,41.43583267311276
23,22,2.0,2.0,1.0,0.2212058075126329,39.88772957221412
23,23,2.0,2.0,1.0,0.40660308907710363,38.989811383190904
23,24,2.0,2.0,1.0,-0.4907360243934498,37.00915679913267
23,25,2.0,2.0,1.0,0.024601548082637984,36.44117890102107
23,26,2.0,2.0,1.0,0.23041848242700927,35.56368036477776
23,27,2.0,2.0,1.0,-0.07146970826177902,34.17847670350128
23,28,2.0,2.0,1.0,0.46471676445262533,33.631347705628
23,29,2.0,2.0,1.0,0.5653807097054354,32.64869618029312
23,30,2.0,2.0,1.0,1.5892148842003075,1001.5892148842003
24,1,1.0,0.0,0.0,-1.049423132069598,61.416148647042846
24,2,1.0,1.0,1.0,-0.2060111322921878,61.12682204416297
24,3,1.0,1.0,1.0,-0.6828127417960174,59.566704964071455
24,4,1.0,1.0,1.0,-0.1477987297468183,59.01840350553298
24,5,1.0,1.0,1.0,-0.7431325747308197,57.33975418996129
24,6,1.0,1.0,1.0,-0.32109475829273887,56.67847653581169
24,7,1.0,1.0,1.0,0.08840679112997446,56.004662614646726
24,8,1.0,1.0,1.0,0.2568192966496963,55.08975964957876
24,9,2.0,1.0,0.0,-1.9237548773084723,52.74962488234138
24,10,2.0,2.0,1.0,0.9005903040506759,53.566899715804375
24,11,2.0,2.0,1.0,0.718060176160373,52.30105411732639
24,12,2.0,2.0,1.0,1.2742260614042658,51.773904531982595
24,13,2.0,2.0,1.0,-0.7986010963017062,48.617761903688944
24,14,2.0,2.0,1.0,0.5920630228189423,48.92511055222191
24,15,3.0,2.0,0.0,-1.6651890004098526,46.24973205881528
24,16,3.0,3.0,1.0,0.03871268404405982,46.205129272271655
24,17,3.0,3.0,1.0,-0.44416913625945725,44.63893198138046
24,18,4.0,3.0,0.0,-1.0830881430198882,42.99978564705223
24,19,4.0,4.0,1.0,1.011228157718147,43.92769833418269
24,20,4.0,4.0,1.0,0.04094423634675195,41.87409894222361
24,21,4.0,4.0,1.0,-0.3545431828327587,40.395296052456416
24,22,4.0,4.0,1.0,0.5201216962528691,40.18664546095436
24,23,4.0,4.0,1.0,1.3225292486136835,39.905737542727486
24,24,4.0,4.0,1.0,0.08004986888115709,37.57994269240727
24,25,5.0,4.0,0.0,-2.115511751186009,35.41657735293843
24,26,5.0,5.0,1.0,0.2912493256454307,35.62451120799618
24,27,5.0,5.0,1.0,0.19063810847854357,34.44058452024161
24,28,6.0,5.0,0.0,-1.1280615763669388,32.16663094117538
24,29,6.0,6.0,1.0,-0.848212122457921,31.23510334812977
24,30,7.0,6.0,0.0,-0.7149833950030652,1000.0
25,1,1.0,0.0,0.0,-2.593980649351549,61.416148647042846
25,2,1.0,1.0,1.0,-0.2340811904803485,61.098751985974815
25,3,1.0,1.0,1.0,1.1152296429227146,61.36474734879019
25,4,1.0,1.0,1.0,-0.8861274815530485,58.28007475372675
25,5,1.0,1.0,1.0,-0.4222923898021363,57.660594374889975
25,6,1.0,1.0,1.0,-0.8873485288254382,56.112222765278986
25,7,1.0,1.0,1.0,-0.4951291466671748,55.421126676849575
25,8,1.0,1.0,1.0,0.6220296037770623,55.45496995670613
25,9,1.0,1.0,1.0,0.6830643954693226,54.4326892778107
25,10,1.0,1.0,1.0,1.7716081862336035,54.43791759798731
25,11,1.0,1.0,1.0,-0.36402225855750364,51.21897168260851
25,12,1.0,1.0,1.0,-0.2686421170326066,50.231036353545726
25,13,1.0,1.0,1.0,0.011514578691075904,49.42787757868173
25,14,1.0,1.0,1.0,-0.8003885637551638,47.532658965647805
25,15,1.0,1.0,1.0,1.042881335103348,48.29261339391863
25,16,1.0,1.0,1.0,0.06518559249335847,46.231602180720955
25,17,1.0,1.0,1.0,-0.20073352842795922,44.88236758921195
25,18,1.0,1.0,1.0,-0.42676155070286576,43.573024096349364
25,19,1.0,1.0,1.0,-0.8110488061357154,42.10542137032883
25,20,1.0,1.0,1.0,-0.8942238665292027,40.938930839347655
25,21,1.0,1.0,1.0,0.6315369991149778,41.38137623440415
25,22,1.0,1.0,1.0,0.3628594539380941,40.02938321863958
25,23,1.0,1.0,1.0,0.13773946708392013,38.72094776119772
25,24,1.0,1.0,1.0,-0.41940699461228353,37.08048582891384
25,25,1.0,1.0,1.0,0.5103978850403674,36.9269752379788
25,26,1.0,1.0,1.0,-0.041119893430263815,35.292141988920484
25,27,1.0,1.0,1.0,1.3248177994887294,35.57476421125179
25,28,2.0,1.0,0.0,-1.4026635936025365,32.16663094117538
25,29,2.0,2.0,1.0,0.6144687974020423,32.69778426798973
25,30,2.0,2.0,1.0,1.0983663402007484,1001.0983663402008
26,1,1.0,0.0,0.0,-1.363453795251862,61.416148647042846
26,2,1.0,1.0,1.0,0.017552923025695374,61.35038609948086
26,3,1.0,1.0,1.0,0.3279457986821033,60.57746350454958
26,4,1.0,1.0,1.0,-0.4746994193712879,58.69150281590851
26,5,1.0,1.0,1.0,2.072549097366944,60.15543586205906
26,6,1.0,1.0,1.0,2.7926601838143097,59.79223147791873
26,7,1.0,1.0,1.0,0.012167993574570001,55.92842381709132
26,8,1.0,1.0,1.0,0.3999864649477831,55.232926817876844
26,9,1.0,1.0,1.0,1.1788656598003382,54.928490542141716
26,10,2.0,1.0,0.0,-1.0394689338724123,51.6663094117537
26,11,2.0,2.0,1.0,1.2533188256462178,52.836312766812235
26,12,2.0,2.0,1.0,0.5923538633641496,51.092032333942484
26,13,2.0,2.0,1.0,0.47939598599464284,49.895758985985296
26,14,2.0,2.0,1.0,1.3475633405847467,49.68061086998772
26,15,2.0,2.0,1.0,0.2661606714581766,47.51589273027346
26,16,2.0,2.0,1.0,1.568569479637288,47.73498606786489
26,17,2.0,2.0,1.0,0.63885089707115,45.721952014711064
26,18,2.0,2.0,1.0,0.20964935933035575,44.209435006382584
26,19,2.0,2.0,1.0,0.5810220950437794,43.49749227150832
26,20,2.0,2.0,1.0,-0.8644211930401802,40.96873351283668
26,21,2.0,2.0,1.0,-0.052049881222706595,40.697789354066465
26,22,2.0,2.0,1.0,1.2492663458208084,40.915790110522295
26,23,2.0,2.0,1.0,-0.29819237941230164,38.2850159147015
26,24,3.0,2.0,0.0,-1.015258481406928,36.49989282352612
26,25,4.0,3.0,0.0,-1.3216677402283312,35.41657735293843
26,26,4.0,4.0,1.0,0.26497926871729094,35.59824115106804
26,27,4.0,4.0,1.0,1.6585636935425279,35.90851010530559
26,28,4.0,4.0,1.0,-0.151013385111601,33.01561755606377
26,29,4.0,4.0,1.0,-0.49504138328416797,31.58827408730352
26,30,5.0,4.0,0.0,-0.5956460326529625,1000.0
27,1,0.0,0.0,1.0,0.48713626541715405,62.90328491246
27,2,0.0,0.0,1.0,0.9804345388736645,62.31326771532883
27,3,0.0,0.0,1.0,-0.629983137960453,59.619534567907024
27,4,0.0,0.0,1.0,-0.834663727918269,58.33153850736153
27,5,0.0,0.0,1.0,1.6208293503407991,59.70371611503291
27,6,0.0,0.0,1.0,0.08037196739724835,57.079943261501676
27,7,1.0,0.0,0.0,-1.004969412256133,54.91625582351675
27,8,1.0,1.0,1.0,1.0334324954072494,55.86637284833631
27,9,1.0,1.0,1.0,-0.04950653233592126,53.70011835000546
27,10,1.0,1.0,1.0,0.9927900628912197,53.65909947464492
27,11,1.0,1.0,1.0,-0.8028090659234418,50.780184875242576
27,12,1.0,1.0,1.0,0.14599716373472343,50.64567563431305
27,13,1.0,1.0,1.0,0.25682818910547084,49.67319118909612
27,14,1.0,1.0,1.0,-0.6405530130035045,47.692494516399464
27,15,1.0,1.0,1.0,0.3043847926025412,47.554116851417824
27,16,1.0,1.0,1.0,-0.9006656706152605,45.26575091761234
27,17,1.0,1.0,1.0,0.5926352184730298,45.67573633611294
27,18,2.0,1.0,0.0,-1.0851930456852228,42.99978564705223
27,19,2.0,2.0,1.0,0.8646011227505284,43.78107129921507
27,20,2.0,2.0,1.0,-0.2533706468686396,41.57978405900822
27,21,2.0,2.0,1.0,0.700327956225961,41.450167191515135
27,22,3.0,2.0,0.0,-1.136430970457695,38.66652376470149
27,23,3.0,3.0,1.0,0.8187941522855948,39.40200244639939
27,24,3.0,3.0,1.0,0.04186678779754608,37.54175961132366
